method,power,fdp,v
mkn,0.875,0.027777777777777776,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.375,0,0.5
pkn,0.65,0,0.75
pkn,0.7375,0,1
pkn,0.775,0,1.25
pkn,0.8,0,1.5
pkn,0.825,0.014925373134328358,1.75
pkn,0.825,0.014925373134328358,2
pkn,0.8375,0.028985507246376812,2.25
pkn,0.8625,0.028169014084507043,2.5
pkn,0.875,0.027777777777777776,2.75
pkn,0.875,0.027777777777777776,3
pkn,0.875,0.027777777777777776,3.25
pkn,0.8875,0.0273972602739726,3.5
pkn,0.875,0.027777777777777776,3.75
pkn,0.8875,0.0273972602739726,4
pkn,0.9,0.02702702702702703,4.25
pkn,0.9125,0.02666666666666667,4.5
pkn,0.9125,0.02666666666666667,4.75
pkn,0.9125,0.02666666666666667,5
