method,power,fdp,v
mkn,0.8625,0.028169014084507043,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0,0,0.5
pkn,0.7,0,0.75
pkn,0.75,0,1
pkn,0.75,0,1.25
pkn,0.75,0,1.5
pkn,0.8125,0,1.75
pkn,0.8375,0.014705882352941176,2
pkn,0.85,0.02857142857142857,2.25
pkn,0.8625,0.028169014084507043,2.5
pkn,0.8625,0.028169014084507043,2.75
pkn,0.8625,0.028169014084507043,3
pkn,0.8625,0.028169014084507043,3.25
pkn,0.8625,0.028169014084507043,3.5
pkn,0.8625,0.028169014084507043,3.75
pkn,0.8625,0.028169014084507043,4
pkn,0.8625,0.028169014084507043,4.25
pkn,0.8625,0.028169014084507043,4.5
pkn,0.875,0.027777777777777776,4.75
pkn,0.875,0.027777777777777776,5
