method,power,fdp,v
mkn,0.875,0.05405405405405406,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.5125,0,0.5
pkn,0.6875,0,0.75
pkn,0.7375,0,1
pkn,0.75,0,1.25
pkn,0.7875,0.015625,1.5
pkn,0.825,0.029411764705882353,1.75
pkn,0.8375,0.028985507246376812,2
pkn,0.85,0.02857142857142857,2.25
pkn,0.8375,0.028985507246376812,2.5
pkn,0.85,0.02857142857142857,2.75
pkn,0.85,0.04225352112676056,3
pkn,0.8625,0.041666666666666664,3.25
pkn,0.8625,0.041666666666666664,3.5
pkn,0.875,0.0410958904109589,3.75
pkn,0.875,0.05405405405405406,4
pkn,0.875,0.05405405405405406,4.25
pkn,0.9,0.05263157894736842,4.5
pkn,0.9,0.05263157894736842,4.75
pkn,0.9,0.05263157894736842,5
